id,yield
17176,4603.059182137673
17177,4642.459587525128
17178,5921.663247926695
17179,5104.698666733286
17180,5066.320357458468
17181,7033.501982540912
17182,5802.230710583786
17183,6747.342736671055
17184,3478.848669098299
17185,7358.109954492122
17186,3743.555094625093
17187,5644.029692621893
17188,6435.450366307983
17189,6964.929049147946
17190,6052.998046919025
17191,7055.516345747216
17192,5335.9473002740315
17193,8481.310333426038
17194,7249.2136012853725
17195,7883.973504039652
17196,7700.334007268635
17197,8105.641878388116
17198,5277.058607106244
17199,6786.089282428689
17200,7535.856917679635
17201,4065.436185583709
17202,6645.173073630811
17203,6952.491966081724
17204,6765.226797828828
17205,7460.485380614109
17206,5327.639026897086
17207,6355.615794391477
17208,5191.562199609504
17209,4014.521504269189
17210,6414.596833031524
17211,4410.4946621276595
17212,5653.507312595376
17213,5856.886909297819
17214,7400.972641699337
17215,4616.171672266411
17216,6668.815103043304
17217,3920.5604351439006
17218,7303.009293429248
17219,5946.120226081467
17220,6615.122518848324
17221,5737.922256906513
17222,5074.436022160912
17223,6474.424947450866
17224,3252.574791307467
17225,8200.481820701207
17226,5860.224094673873
17227,3331.1351192832544
17228,6348.466066951644
17229,5275.390521429335
17230,7607.878541143009
17231,6888.56176700241
17232,3284.6943967378597
17233,3229.158932026898
17234,8103.712135131526
17235,4426.1693671199855
17236,7684.661704718762
17237,7223.0999215714655
17238,5893.302894076075
17239,5972.041136022112
17240,3974.3374056835282
17241,3953.4061086788724
17242,4501.6093758706775
17243,6145.783962862301
17244,6659.73995026944
17245,6766.832391893273
17246,5798.5875699650005
17247,6042.90086967387
17248,6243.531528148342
17249,5632.572281944524
17250,6990.620212280273
17251,5831.671492010816
17252,5353.88768285902
17253,6456.2828210130265
17254,4406.103674247328
17255,4970.763568015132
17256,6514.664809523418
17257,7187.333528571035
17258,5060.993678836661
17259,7252.188303988057
17260,7691.449887589999
17261,5548.9016107602965
17262,5246.722527454801
17263,5919.977508868102
17264,6672.323917840054
17265,5274.64975117826
17266,3247.686257895961
17267,4655.6247687465975
17268,7732.469971400778
17269,6121.522044099908
17270,5769.101009759195
17271,4297.641681379406
17272,3193.9017351885905
17273,6150.447149268027
17274,4334.920040455966
17275,6309.542826035401
17276,6845.546536549477
17277,5667.028403096814
17278,6532.813043837996
17279,4755.674080529561
17280,7915.163627605376
17281,5944.006307270794
17282,5801.320865642194
17283,8333.883899711203
17284,6227.169558602567
17285,7544.460230528061
17286,4997.00574575217
17287,5442.606311061966
17288,6298.809483691028
17289,8564.533276787215
17290,6387.469764932213
17291,6071.334673053745
17292,6351.407709619811
17293,6050.931472402226
17294,5337.059949370651
17295,3999.4784819460256
17296,4047.131563556578
17297,8062.750241009335
17298,5634.097145938122
17299,4339.744762889417
17300,6192.235758751391
17301,3552.7746301792545
17302,5459.9481693958705
17303,5442.73155431322
17304,3216.962726783588
17305,4116.536986844897
17306,7555.336716843357
17307,5533.151580934681
17308,4931.82633489175
17309,5778.192284414652
17310,5248.030490831663
17311,6113.064809495576
17312,5833.648283140156
17313,5601.799107168804
17314,7804.847813515358
17315,4683.550776550552
17316,5514.7897649805755
17317,4727.913117415812
17318,4208.465007814976
17319,5860.453991257887
17320,7321.265903559155
17321,6262.999680392723
17322,6345.979048640318
17323,6224.674666060896
17324,4866.687042471772
17325,4359.129148159487
17326,7585.850529835549
17327,4729.073827454595
17328,6121.4931643636755
17329,6190.500906374307
17330,6339.464532054104
17331,5371.255745933876
17332,5792.549752953293
17333,6073.677968184486
17334,4995.205290682369
17335,7396.395282705487
17336,5452.826034095568
17337,6317.9481859395955
17338,6551.881867356033
17339,5228.35873152025
17340,5409.400400069967
17341,5421.342685501929
17342,6004.182850639043
17343,5296.126369610269
17344,7221.82548753988
17345,7606.144539761326
17346,3015.1598333269585
17347,4674.201220874153
17348,6887.442080018006
17349,6929.638408263313
17350,5629.333391026651
17351,5505.3962423105695
17352,4065.524870997056
17353,3992.59650192752
17354,8059.732685278987
17355,7594.345915988983
17356,8100.683629044024
17357,8001.87464581223
17358,8467.214178928829
17359,4086.353462806119
17360,8075.504523912521
17361,4420.285589361806
17362,5380.352049772895
17363,6038.107423550607
17364,4065.4790246761886
17365,7254.395333195174
17366,6283.329809162224
17367,5887.2554017317625
17368,6112.297226695995
17369,6124.979738006048
17370,6338.4999760952405
17371,7046.387690601479
17372,6848.19204739835
17373,8139.644149180252
17374,7817.6516454511775
17375,7768.881931705785
17376,7004.529847909718
17377,5675.912530929661
17378,7789.522177262447
17379,6681.405093220997
17380,4933.756318895047
17381,5741.541876992487
17382,7631.770200546594
17383,4790.96642980461
17384,5642.26317741576
17385,5536.714986871539
17386,5055.833413997934
17387,6082.837159219267
17388,5883.23091004825
17389,6537.346444919233
17390,6974.198067635116
17391,4324.431630930047
17392,6445.9248978595715
17393,4301.024106522995
17394,7585.469632350267
17395,4916.3588644853935
17396,6908.477621457507
17397,5596.20820362572
17398,6004.493203186927
17399,5656.277650730213
17400,6149.667450127576
17401,5834.3760426053495
17402,3526.0012672917237
17403,7645.596938782298
17404,5360.236314435734
17405,2941.293619579966
17406,6261.97319098766
17407,5639.146760141997
17408,7674.579546675198
17409,5809.223705469427
17410,5796.131609311958
17411,7143.889974012232
17412,4651.8409863727065
17413,3635.074963184131
17414,6817.127627948307
17415,7468.896360315841
17416,7104.566626601646
17417,7828.80229803962
17418,7680.151471767384
17419,6946.319826749459
17420,5147.995358986411
17421,6415.003897401377
17422,4619.928091836726
17423,6101.022667941017
17424,7529.838870190947
17425,3369.160574890343
17426,2376.948508581713
17427,5050.042601366157
17428,4167.338675040217
17429,5661.505262007418
17430,4384.689094018813
17431,5034.730469930342
17432,6840.042521026978
17433,5075.4358721474055
17434,7291.234305148216
17435,4218.141621453509
17436,4967.7667187806255
17437,6332.824384683885
17438,7113.001814838083
17439,4976.397076978864
17440,4721.471447605038
17441,5918.557687031468
17442,6463.3287042229285
17443,5075.541127498293
17444,5226.931768268815
17445,6293.490829665651
17446,6490.689549755241
17447,5076.473211994988
17448,8089.88999794004
17449,8134.802948089606
17450,7353.301146144496
17451,7655.834097875728
17452,4679.14495907227
17453,6011.785012894482
17454,7648.004366292696
17455,5458.831237397781
17456,5921.4364891284795
17457,4341.236244602631
17458,7189.172588430127
17459,3765.1886704713083
17460,6457.1383152294575
17461,4392.253467376452
17462,7572.995218245462
17463,6042.796630632403
17464,5074.386490084664
17465,7460.46295353706
17466,6972.017961724767
17467,2326.754011550675
17468,5966.5061056127015
17469,6406.88920800532
17470,5823.816572022662
17471,4398.856534072243
17472,7126.841269986691
17473,4556.003544711081
17474,5356.129659908158
17475,5556.420881014424
17476,4393.911280117928
17477,7370.90138162161
17478,6530.522386482082
17479,6103.528173192512
17480,6316.082432748758
17481,4280.877523609379
17482,7581.481330390034
17483,6385.903266427504
17484,7859.435321065407
17485,6743.401255610146
17486,4976.163923132002
17487,5813.299352245904
17488,8104.0560335249675
17489,6730.286274990416
17490,5297.674304578597
17491,7875.86273154347
17492,5092.503704717173
17493,7913.715114515883
17494,7373.618267815446
17495,6914.82230568403
17496,4336.802707461925
17497,6190.696188990596
17498,5569.916725675391
17499,6958.369720626119
17500,4694.361233233014
17501,6989.8170283928275
17502,5605.55639524363
17503,6284.414039958877
17504,7875.234265773228
17505,4286.690291451815
17506,7692.007651860362
17507,7179.330833958885
17508,7428.562404305229
17509,7889.291380905293
17510,4721.092284564735
17511,4644.6370966844515
17512,5847.340511958355
17513,7422.671186093572
17514,6115.5761729599735
17515,6146.7964358101435
17516,7550.178134579964
17517,7624.821642558904
17518,6578.106162724496
17519,7962.114942329872
17520,6608.137781937608
17521,7314.441336754322
17522,3892.018784499213
17523,5360.515748235803
17524,6074.757420169906
17525,6055.147559743709
17526,6968.703809452184
17527,3567.338597817717
17528,7868.296182155534
17529,4974.753828978789
17530,5594.923590938806
17531,6047.43105356616
17532,4566.494028950426
17533,5735.082439250519
17534,5810.293639291423
17535,6437.407386249426
17536,5827.5949994680095
17537,5140.8872572782
17538,5841.797788287263
17539,6416.285795019628
17540,2662.1488366063754
17541,2277.7875650767432
17542,6657.703396226474
17543,3485.6083838714835
17544,5051.256376337537
17545,5079.518308966627
17546,6649.272079862853
17547,5186.542044914304
17548,6472.0326968383515
17549,6146.259576227917
17550,6686.971933817882
17551,7174.761114506843
17552,7307.251392339445
17553,7137.234559141894
17554,5341.207756455883
17555,8210.302218938326
17556,6608.779924491617
17557,5043.031327885577
17558,6580.554351613453
17559,5930.373849828308
17560,4800.606525358809
17561,8445.065995865934
17562,5076.446648176654
17563,7172.0002445135115
17564,7261.9091037114995
17565,6233.9447534831015
17566,6305.8549047513425
17567,5587.133342984373
17568,6330.682556457898
17569,5678.751925498582
17570,6000.375857907775
17571,6169.168476338485
17572,7645.571510720568
17573,5458.476336576019
17574,4138.966855986065
17575,4132.4865291468805
17576,5240.828434446947
17577,5466.134331059592
17578,6145.248660189499
17579,8306.226158811125
17580,7590.5810414853895
17581,4884.045340747933
17582,6973.391884027704
17583,5547.345357635538
17584,7142.807412699829
17585,6312.934075402281
17586,6788.437599175232
17587,5868.512481541912
17588,5874.974514960299
17589,7435.3157575239675
17590,4651.144172742524
17591,6856.26376067942
17592,6230.2163045978605
17593,5536.246105087627
17594,8155.7758024284085
17595,5603.39278112375
17596,6590.496990655813
17597,6543.0749107190495
17598,7350.949859815496
17599,5902.124624314365
17600,6067.103546028752
17601,8285.98098294224
17602,5019.025380778658
17603,5849.837973651997
17604,4747.596503294902
17605,7819.651585797509
17606,8095.3884276169
17607,7394.313434146573
17608,6125.386539332542
17609,7409.584687183228
17610,5454.041351369248
17611,5192.922451313014
17612,2382.7973933391086
17613,7380.811578889396
17614,4691.292689380651
17615,6051.397271545206
17616,6030.523024062388
17617,5543.670532754551
17618,3690.4072201207623
17619,6356.727171874896
17620,4681.027806004609
17621,5078.232344494621
17622,7406.889302048826
17623,6040.1807500803425
17624,6019.899102708449
17625,5325.257101683044
17626,5352.841863457858
17627,5724.091588656484
17628,6942.33875414703
17629,4673.203152591315
17630,5014.274527672424
17631,6997.22801003212
17632,4179.994279520655
17633,6194.209106805954
17634,6274.736454652867
17635,7815.051117279119
17636,6867.931516301302
17637,4182.433774173469
17638,7798.162046176016
17639,5605.148622873752
17640,5434.78511541343
17641,6523.523449754358
17642,5229.494260548826
17643,6643.333018061838
17644,7841.112680298481
17645,4011.198989638314
17646,6443.798103314513
17647,5652.614502160289
17648,5319.363925517203
17649,6066.387833144767
17650,3753.4772001866163
17651,4727.769748885509
17652,5319.902317659937
17653,4752.247554301024
17654,7599.466324965815
17655,7626.837332896705
17656,6600.525915584363
17657,7558.681938989018
17658,4634.580831621771
17659,6857.596755917852
17660,8244.103297908572
17661,6252.65468422587
17662,8049.529608913919
17663,5850.7181983579285
17664,5983.496066560472
17665,4744.57705243384
17666,4232.481660455545
17667,8157.588894057018
17668,5767.504699396605
17669,7663.6216966529755
17670,7657.1933607710935
17671,8561.811228660505
17672,7914.989581365751
17673,6660.932322975283
17674,2564.7483134943604
17675,6431.507372134163
17676,4104.05734358386
17677,7496.554502803256
17678,5179.9433191195
17679,8385.581395173282
17680,5722.843084649381
17681,5870.411827776501
17682,6626.326050094644
17683,4971.14770793085
17684,7918.075856813231
17685,3181.8396368075555
17686,4525.960916370504
17687,3896.255389868375
17688,7734.4892962007825
17689,8015.74055060512
17690,4788.240889918893
17691,4179.108030073585
17692,4806.750124820061
17693,6559.7721961902025
17694,7705.013614601712
17695,6686.567206615792
17696,3934.9182680801364
17697,4077.3424691295486
17698,5340.104449987388
17699,8268.610672115896
17700,6531.131859328058
17701,5023.421399134653
17702,5049.889810046548
17703,7692.838215557646
17704,5645.42638215618
17705,6131.87138395361
17706,6555.662050591422
17707,5435.732444486073
17708,4490.560448077394
17709,6894.977001746492
17710,6811.616727821265
17711,5427.651187727591
17712,7030.433954829699
17713,5400.576973460663
17714,6562.37314132794
17715,6184.4551459407485
17716,6524.4507220230935
17717,5056.957498779913
17718,5713.075611660449
17719,5554.234914918924
17720,7918.002097001394
17721,4496.826373800497
17722,4486.009574433981
17723,8231.357855639495
17724,5769.650316781442
17725,5748.457711974706
17726,7820.066292189501
17727,6051.331129031254
17728,5979.783979324612
17729,6397.004863730174
17730,5326.162734505785
17731,7383.145540407522
17732,5142.2482822995335
17733,6607.480362618825
17734,6592.522085446505
17735,4967.464898834264
17736,5437.163191440221
17737,5094.091409261737
17738,7825.436469164689
17739,2859.693083518485
17740,7931.616672583348
17741,5649.174447499155
17742,4421.43009604434
17743,6280.1216910238745
17744,7661.299691048675
17745,6092.858940404813
17746,8218.892989005175
17747,6869.80501508261
17748,5413.173928735555
17749,4187.567034554456
17750,6325.486368932529
17751,5309.702796463505
17752,5198.924837036141
17753,5578.792170242821
17754,6581.155083749483
17755,6469.848811736004
17756,5171.84971195775
17757,5697.786413224415
17758,6348.998383023973
17759,5164.527199385757
17760,6051.876464397928
17761,6145.370180575058
17762,6213.836817198351
17763,6554.85867450335
17764,6643.17258089513
17765,6567.92828693716
17766,6359.219246887597
17767,3325.891680003998
17768,7676.761960611839
17769,6066.927433971188
17770,6221.969594946153
17771,7211.702629377499
17772,5034.0526399530945
17773,4981.3547013266525
17774,3978.0146342451467
17775,5529.12433387489
17776,6607.077363651698
17777,7920.920569179493
17778,3526.4330763297025
17779,7215.332186236677
17780,5571.708652519006
17781,7861.770794965449
17782,7069.8596288121125
17783,6144.343532997276
17784,3794.8776378228513
17785,4531.85454607087
17786,6414.270701523755
17787,7481.807720138531
17788,5333.139483378663
17789,6667.394732764215
17790,5037.929549737307
17791,6662.89211017607
17792,7707.850758672221
17793,6388.303599505747
17794,6881.2573571603825
17795,4950.410448730888
17796,5241.385763687353
17797,6358.593793839931
17798,6139.95333029169
17799,4730.301993921576
17800,7479.637071435768
17801,5654.899894938489
17802,7206.820661641474
17803,5806.689523507298
17804,6295.82875318349
17805,7631.533742645975
17806,5645.802403931267
17807,6360.388283747302
17808,5782.8393819621415
17809,8241.607003751691
17810,3260.7956209345393
17811,7382.959725360987
17812,4338.014653392473
17813,5178.729912114639
17814,5866.865505254648
17815,3365.5843508959706
17816,6080.149453371689
17817,5679.111924358451
17818,7711.325396208145
17819,4870.22000679412
17820,5654.163159674069
17821,5575.079473926466
17822,6231.7872802978045
17823,7476.735567075648
17824,7378.895794046772
17825,6472.886398939061
17826,5012.440402320453
17827,7202.431357822504
17828,6241.445767553431
17829,4358.539101111146
17830,6189.971502867972
17831,7851.156348493278
17832,4235.459310247126
17833,5632.734431154074
17834,5689.921207741698
17835,6991.948237492381
17836,6059.7336438751845
17837,7716.150309884291
17838,7684.59492778642
17839,6600.613133688579
17840,5896.871405991932
17841,3997.9492290497624
17842,3791.7380103946925
17843,5073.231193325691
17844,4547.321019732939
17845,6278.499951846433
17846,6138.682419902928
17847,6570.187774896113
17848,6091.041801142463
17849,4405.076616227978
17850,5552.214199691561
17851,4939.811957905299
17852,6340.198323879015
17853,4144.455453883067
17854,4877.24650664822
17855,3646.6641130974804
17856,5941.943691530613
17857,8374.537404261593
17858,5730.2673949689715
17859,5384.335751025283
17860,5410.240864607587
17861,4273.992700420198
17862,6501.1376514200765
17863,4246.349490250566
17864,3769.876232316518
17865,6602.11225049305
17866,6072.29448070986
17867,8025.06704682604
17868,5460.220657405961
17869,6896.273109191288
17870,4839.968292527935
17871,7117.955130885778
17872,7198.501682149023
17873,7269.95398902397
17874,7580.360872785136
17875,7223.000955513475
17876,6450.827192366418
17877,3252.2299435116743
17878,6180.120630315428
17879,7611.688575492568
17880,6301.475566702513
17881,4160.544380627292
17882,5262.699218759363
17883,6753.737737111229
17884,4993.611829014548
17885,5306.292159535424
17886,6790.5688974297
17887,6260.739961254896
17888,5400.877250883625
17889,5880.430578471883
17890,7042.900771661996
17891,5323.7195832110665
17892,7292.522146693337
17893,7438.769193317807
17894,6491.179671451612
17895,7735.76692519911
17896,5437.685770054114
17897,5994.067541854175
17898,6483.383001916149
17899,5493.9196853485455
17900,6251.360804184376
17901,7478.089012486399
17902,6407.015892175772
17903,5960.010805449585
17904,6472.984860397276
17905,7403.295762393554
17906,7909.523607580593
17907,5863.140495903521
17908,6489.905936921932
17909,6037.721976869087
17910,5254.321261137195
17911,4358.233916813572
17912,6927.568825403329
17913,7008.118433316397
17914,4741.64552472238
17915,6016.59957903357
17916,5088.453849200941
17917,3520.717338761495
17918,2830.1312608520097
17919,4091.772112179424
17920,4906.595095803769
17921,5404.364510352412
17922,4580.189601410137
17923,4379.660302110802
17924,6438.014224748342
17925,3093.203635991692
17926,5035.403327024545
17927,5261.760155366283
17928,7675.737733810865
17929,7510.478837554103
17930,5537.330924272075
17931,6099.228314976279
17932,8329.185062005126
17933,3893.2581745881716
17934,6301.844211208612
17935,5349.032018117008
17936,5812.574876905426
17937,7354.142161454346
17938,6495.8516049185155
17939,7556.283020350527
17940,5861.848339343309
17941,6541.15523979138
17942,6353.537729379512
17943,5348.978917358562
17944,5033.308100880518
17945,5564.759877415853
17946,4991.334090069119
17947,8267.991026702057
17948,4098.654890842322
17949,4094.847264785586
17950,7626.562678603088
17951,5321.6668541441895
17952,6906.599458688215
17953,5115.386689321504
17954,5598.030406861895
17955,7132.6442620763355
17956,5907.195633591628
17957,4379.597820167449
17958,6110.9886091839035
17959,3963.1433803195014
17960,6383.056548966092
17961,6460.542537667147
17962,7567.3990790666385
17963,6569.885631589794
17964,5544.432332538555
17965,6488.902552685265
17966,5908.328448570743
17967,6905.126765793284
17968,3806.9751722743276
17969,7105.923905167654
17970,5950.1263274752655
17971,6078.201719731589
17972,5223.519540472582
17973,5630.044741252443
17974,7685.116988567555
17975,8269.768986402963
17976,5481.180701736977
17977,6183.393959267225
17978,5568.674906079918
17979,7177.572361743444
17980,6081.957830007211
17981,7407.753324647931
17982,3714.2833353514466
17983,5971.345200015563
17984,7386.659669858719
17985,7796.500802999091
17986,3552.342696061828
17987,6068.349121482582
17988,6802.010587124952
17989,3728.936395926176
17990,7945.316472530903
17991,5444.639901749108
17992,6697.584451587683
17993,6306.117503493233
17994,7362.1035728188945
17995,5959.354837836174
17996,8255.891377314463
17997,6750.63231230425
17998,7715.01514026192
17999,5392.0095483802115
18000,5805.237560817019
18001,5198.218284150731
18002,5865.780868048634
18003,6528.248885124842
18004,5605.359468412476
18005,6511.880345799075
18006,4036.7294646800865
18007,6203.738384076654
18008,4951.5552495324855
18009,7438.351132786742
18010,5446.986460129422
18011,6108.1643296880575
18012,4061.217979791404
18013,4671.311759582959
18014,3749.1997200738856
18015,5019.400691975828
18016,7355.440624311854
18017,5416.262105629361
18018,4358.286174095567
18019,5383.417910085305
18020,5784.000316167982
18021,4003.314684533809
18022,7589.148784864587
18023,5734.493166740399
18024,5632.952871468668
18025,5605.18418290911
18026,3940.459301532249
18027,6200.05049279781
18028,8558.21576061861
18029,5453.853904920426
18030,5855.576126767523
18031,3539.7644961160327
18032,5743.663732487852
18033,4718.567073227347
18034,6780.407790827741
18035,7441.530297162774
18036,4085.2799536351367
18037,7646.202187272853
18038,6994.361891077944
18039,7928.169525999004
18040,4992.252623485119
18041,5922.413909926238
18042,4928.053842020267
18043,7240.865565493929
18044,5559.895279760996
18045,3838.849174456745
18046,5492.931180625574
18047,7909.493108556307
18048,3808.4319114675704
18049,7102.508401147387
18050,4981.842178745819
18051,6366.794352252103
18052,6994.401749704273
18053,6576.158316309272
18054,5989.329318681644
18055,5901.013773718046
18056,6953.406092598189
18057,5673.13921147217
18058,6232.401017276138
18059,5269.763815238637
18060,4729.999692196865
18061,6235.423528476374
18062,4418.105119100484
18063,6456.900364274594
18064,4922.438550776141
18065,8524.990477704174
18066,6521.76575144617
18067,4724.239881043689
18068,7427.868823390003
18069,7875.706144668409
18070,2740.5798235946154
18071,6540.746063607054
18072,5743.088250633218
18073,7552.850635779259
18074,4773.087742403566
18075,6049.643799081344
18076,7854.378845613105
18077,4574.188138027837
18078,4859.727959268074
18079,7324.355610532944
18080,4947.131655717941
18081,6372.495790631491
18082,4985.727819461363
18083,5675.342181891669
18084,3539.197191117678
18085,4228.3914283210715
18086,7679.302647772506
18087,3320.6603100091284
18088,7483.758502863186
18089,5234.552730557023
18090,6613.949558544584
18091,5243.431899102152
18092,5720.32969691086
18093,5900.479786078911
18094,5213.809126676856
18095,6873.823473214701
18096,4994.776260597026
18097,6082.49728966724
18098,6883.584975861953
18099,6090.10857878288
18100,7337.353128378707
18101,7683.0935638570845
18102,7170.494980142832
18103,5346.009611288917
18104,7388.068042967947
18105,6695.0998622697
18106,3332.329247652
18107,7860.545876515163
18108,6892.574698564564
18109,5401.549478798095
18110,6806.258063898929
18111,5265.890887430836
18112,6417.553624619481
18113,6513.792241469255
18114,5113.27061268428
18115,4869.886062575953
18116,7175.128106216174
18117,7810.811124968153
18118,4347.931576937817
18119,7802.487813212558
18120,6008.447761808054
18121,4281.082748054402
18122,6471.684232440604
18123,7046.199577161222
18124,7600.958502603311
18125,4753.210266521939
18126,7413.728004090611
18127,7202.793014497729
18128,6326.7196896591995
18129,3807.247657371885
18130,5849.6521257313525
18131,4656.562796772212
18132,6048.461050906983
18133,5956.651465804202
18134,4206.35274002023
18135,6971.248404920045
18136,3506.091343032519
18137,4697.976514654783
18138,7896.021711116374
18139,6047.302334242358
18140,7384.125854618794
18141,6851.0275425556665
18142,2858.0567517994873
18143,4413.671719658794
18144,7676.015751270258
18145,6567.566595561151
18146,8141.774953823402
18147,8199.483942607822
18148,4174.728322554041
18149,8343.263730314215
18150,5456.86289716525
18151,7458.499099108623
18152,6882.604680441851
18153,4550.605974917618
18154,6418.668395944996
18155,7354.054435195004
18156,7368.575455751245
18157,7455.37674945435
18158,4154.744428461375
18159,6710.827028933536
18160,3000.1093945637244
18161,4142.658691807288
18162,4623.962765516874
18163,6549.9446177365335
18164,6418.46240732461
18165,7380.385134701774
18166,6428.125045684977
18167,3334.0114216970023
18168,4301.007295274462
18169,7224.798376558716
18170,6482.312970766208
18171,6313.6459802876425
18172,5989.94224891776
18173,5856.730618133281
18174,6341.36871658458
18175,8025.5220819104625
18176,3213.3294876921173
18177,4393.6602179769225
18178,5726.244573140237
18179,7387.0721947116235
18180,5788.589770923174
18181,4711.322529808328
18182,4761.661171381464
18183,6124.807983565715
18184,5962.137408012052
18185,4831.898201703589
18186,7245.498583396962
18187,6115.301670374254
18188,6392.167612884765
18189,7314.541626231809
18190,5118.832928476879
18191,4423.814947764171
18192,4822.1124567027855
18193,5337.732249468004
18194,7763.432350857325
18195,6056.670760032528
18196,5965.118836973826
18197,7367.347800055904
18198,5639.04885162061
18199,5164.680177799606
18200,6354.086384428372
18201,6041.166814092357
18202,7905.447065868827
18203,8210.830243451064
18204,6153.488799370491
18205,7194.277192851203
18206,6384.146222769404
18207,7632.079123775766
18208,4719.683526810127
18209,4221.688139648378
18210,1925.0591252977965
18211,5486.4030969061805
18212,8515.556168878638
18213,6928.576229088908
18214,5919.923768987083
18215,6444.519841902927
18216,7526.369067294847
18217,6382.3890661338655
18218,7578.722362579212
18219,5086.036569642395
18220,7107.660208783247
18221,7238.924120099198
18222,6335.867821381886
18223,7085.254489472218
18224,6071.79434803629
18225,8006.656505362707
18226,7345.064364023092
18227,8101.586152729178
18228,5197.842948637607
18229,5110.786503556047
18230,4085.1969827889793
18231,5650.806769798583
18232,5933.282756951623
18233,6919.598043868141
18234,4010.7036736410173
18235,6346.18482400145
18236,8260.117061598437
18237,5129.510781067127
18238,5727.802271042592
18239,5531.72369185804
18240,6454.615037478405
18241,6532.9651529000475
18242,6541.605739021468
18243,8090.055676693678
18244,5922.084463358464
18245,3633.5348695255007
18246,7160.761961806706
18247,4996.60746898605
18248,5217.6427468528545
18249,6525.524565155757
18250,4186.045133120727
18251,6982.672762810098
18252,6841.894952996171
18253,8028.969233950299
18254,4809.665027765704
18255,6756.006279023616
18256,7526.289489287517
18257,5371.110915621479
18258,6405.903592699919
18259,4713.664386497698
18260,6569.131880179498
18261,5782.157598933345
18262,7691.507949034556
18263,6550.1116537270445
18264,7198.5330223546935
18265,7046.491036984419
18266,3253.4616390070337
18267,5139.53023638364
18268,6846.674429866473
18269,4848.495235093771
18270,3102.4390900771314
18271,3403.962984050405
18272,5727.951544014333
18273,7390.281165272414
18274,6816.953895720215
18275,7121.937599928318
18276,6991.21469101398
18277,4638.55899809065
18278,6453.864468867737
18279,5117.889586134097
18280,8092.961594831687
18281,6506.820406441864
18282,5869.326038782693
18283,5309.820390778721
18284,4993.116444294409
18285,5922.405295968797
18286,6441.561820207242
18287,7656.743052047007
18288,3669.1840884419166
18289,4325.458121672961
18290,6479.525274056295
18291,7899.117996775091
18292,5083.501102975688
18293,6020.168913130772
18294,7434.543917646664
18295,6009.630291531702
18296,5154.068875561212
18297,5730.992883759973
18298,5955.583801152815
18299,6624.921700818648
18300,5489.245928374449
18301,4231.885447554419
18302,7399.130359437408
18303,5492.787414301554
18304,5020.312496023228
18305,4266.546982224731
18306,6098.218099480297
18307,8068.344812362729
18308,5191.738277028306
18309,7383.452097569335
18310,6462.496813363907
18311,5698.233924831454
18312,6005.644820363285
18313,4784.930124213433
18314,6628.479818821258
18315,5769.5084845588535
18316,7631.246656297217
18317,6797.720193466046
18318,4034.882700114601
18319,6576.732706756728
18320,7622.626562849212
18321,5502.9872321336825
18322,6608.772741820633
18323,5646.611236552075
18324,6126.472381605743
18325,7707.156444196182
18326,7544.663269937925
18327,7420.751752749507
18328,6156.396661343199
18329,6366.940753725442
18330,5402.2597424601
18331,8276.59997755599
18332,5252.611436611118
18333,4615.094736706834
18334,5404.973974170653
18335,8101.058978488238
18336,5998.655104288662
18337,6230.694068402358
18338,4768.072056390749
18339,6831.881427570702
18340,5752.220125871716
18341,7599.334340032941
18342,6076.33133352929
18343,6113.433034715821
18344,2372.0558768680658
18345,7467.363975369893
18346,4023.753078717753
18347,5080.28293900672
18348,5823.9524486534565
18349,4240.699420429473
18350,4168.161795535725
18351,6233.188758332648
18352,8066.062625167122
18353,3450.206876136853
18354,5823.995095856156
18355,6331.688535713073
18356,3354.6455332600694
18357,3287.5623709445363
18358,5253.019320332364
18359,5269.000846382941
18360,6246.122717087667
18361,7064.2459317653465
18362,7430.78585972661
18363,5180.765577566299
18364,5811.123653289645
18365,4235.61337423548
18366,4751.961665049114
18367,6746.791368643155
18368,5779.1431073068115
18369,6158.4270729150285
18370,7958.803294263492
18371,5417.48130644785
18372,5369.635730147263
18373,5200.325585153681
18374,6480.056926536787
18375,5949.511680199299
18376,6833.869856567295
18377,4845.651652291672
18378,7209.101086189372
18379,7044.219525295881
18380,7030.401796557708
18381,4367.803194720861
18382,5586.567683412353
18383,7893.526108663016
18384,5684.7126230373915
18385,6914.325782497709
18386,8149.965271318729
18387,4267.434291826765
18388,3225.415247268196
18389,5604.319439234139
18390,5300.069927805399
18391,3184.3777796804857
18392,4386.293214358481
18393,5682.690982675996
18394,8119.1692883325095
18395,5808.3151971322895
18396,6847.61012631682
18397,3182.0315177694915
18398,3624.3411298674055
18399,5094.178756926139
18400,6907.92403670453
18401,5779.086092846093
18402,7882.890553437096
18403,4016.3023450841747
18404,4402.095580766612
18405,5377.854412840956
18406,8227.317871992193
18407,4887.152758515738
18408,4751.786184837682
18409,6919.95778345862
18410,6076.435335338932
18411,5681.416830786362
18412,5684.341562170446
18413,4696.705160271967
18414,5024.538298046697
18415,6039.402930580273
18416,7120.269007174601
18417,5608.773041229106
18418,11025.034851204475
18419,6124.1663158091715
18420,5198.138157083635
18421,6109.160442900322
18422,4031.513787621927
18423,8265.236743343601
18424,6069.429093382867
18425,6312.444132309307
18426,6769.063912657812
18427,7579.060286500677
18428,6277.603040980289
18429,5170.529665357644
18430,5581.149638470034
18431,3338.78698217495
18432,4380.110678715114
